CURRENCY_CODE,GROSS_AMOUNT,LIFECYCLE_STATUS,NET_AMOUNT,NODE_KEY,NOTE,OVERALL_STATUS,PARTNER_GUID_NODE_KEY,PO_ID,TAX_AMOUNT
EUR,3980.08,N,3344.6,74867AD200E41EDBA5D8B0C9B9DF0052,,P,74867AD200E41EDBA5D8B06885AFA052,300000520,635.48
EUR,7625.52,N,6408,74867AD200E41EDBA5D8B0C9B9DF2052,,P,74867AD200E41EDBA5D8B06885ABE052,300000521,1217.52
EUR,1535.1,N,1290,74867AD200E41EDBA5D8B0C9B9DF4052,,P,74867AD200E41EDBA5D8B06885AD0052,300000522,245.1
EUR,1624.35,N,1365,74867AD200E41EDBA5D8B0C9B9DF6052,,P,74867AD200E41EDBA5D8B06885B04052,300000523,259.35
EUR,13781.39,N,11581,74867AD200E41EDBA5D8B0C9B9DF8052,,P,74867AD200E41EDBA5D8B06885AC0052,300000524,2200.39
EUR,47582.15,N,39985,74867AD200E41EDBA5D8B0C9B9DFA052,,P,74867AD200E41EDBA5D8B06885AE0052,300000525,7597.15
EUR,18190.34,N,15286,74867AD200E41EDBA5D8B0C9B9DFC052,,P,74867AD200E41EDBA5D8B06885AE6052,300000526,2904.34
EUR,9182.04,N,7716,74867AD200E41EDBA5D8B0C9B9DFE052,,P,74867AD200E41EDBA5D8B06885AB2052,300000527,1466.04
EUR,5806.01,N,4879,74867AD200E41EDBA5D8B0C9B9E00052,,P,74867AD200E41EDBA5D8B06885B06052,300000528,927.01
EUR,1626.37,N,1366.7,74867AD200E41EDBA5D8B0C9B9E02052,,P,74867AD200E41EDBA5D8B06885AC6052,300000529,259.67
EUR,2691.78,N,2262,74867AD200E41EDBA5D8B0C9B9E04052,,P,74867AD200E41EDBA5D8B06885B04052,300000530,429.78
EUR,4950.4,N,4160,74867AD200E41EDBA5D8B0C9B9E06052,,P,74867AD200E41EDBA5D8B06885AE8052,300000531,790.4
EUR,12020.19,N,10101,74867AD200E41EDBA5D8B0C9B9E08052,,P,74867AD200E41EDBA5D8B06885AE6052,300000532,1919.19
EUR,71973.58,N,60482,74867AD200E41EDBA5D8B0C9B9E0A052,,P,74867AD200E41EDBA5D8B06885AE2052,300000533,11491.58
EUR,8751.26,N,7354,74867AD200E41EDBA5D8B0C9B9E0C052,,P,74867AD200E41EDBA5D8B06885B08052,300000534,1397.26
EUR,4938.5,N,4150,74867AD200E41EDBA5D8B0C9B9E0E052,,P,74867AD200E41EDBA5D8B06885AEC052,300000535,788.5
EUR,3227.24,N,2711.97,74867AD200E41EDBA5D8B0C9B9E10052,,P,74867AD200E41EDBA5D8B06885AF2052,300000536,515.27
EUR,8542.94,N,7178.94,74867AD200E41EDBA5D8B0C9B9E12052,,P,74867AD200E41EDBA5D8B06885AF0052,300000537,1364
EUR,3485.98,N,2929.4,74867AD200E41EDBA5D8B0C9B9E14052,,P,74867AD200E41EDBA5D8B06885AC6052,300000538,556.58
EUR,6127.29,N,5148.98,74867AD200E41EDBA5D8B0C9B9E16052,,P,74867AD200E41EDBA5D8B06885AB4052,300000539,978.31
EUR,13274.68,N,11155.2,74867AD200E41EDBA5D8B0C9B9E18052,,P,74867AD200E41EDBA5D8B06885AC4052,300000540,2119.48
EUR,1933.73,N,1624.98,74867AD200E41EDBA5D8B0C9B9E1A052,,P,74867AD200E41EDBA5D8B06885AF2052,300000541,308.75
EUR,2153.9,N,1810,74867AD200E41EDBA5D8B0C9B9E1C052,,P,74867AD200E41EDBA5D8B06885ABE052,300000542,343.9
EUR,5622.75,N,4725,74867AD200E41EDBA5D8B0C9B9E1E052,,P,74867AD200E41EDBA5D8B06885AE6052,300000543,897.75
EUR,20476.33,N,17207,74867AD200E41EDBA5D8B0C9B9E20052,,P,74867AD200E41EDBA5D8B06885ABE052,300000544,3269.33
EUR,90278.16,N,75864,74867AD200E41EDBA5D8B0C9B9E22052,,P,74867AD200E41EDBA5D8B06885AE2052,300000545,14414.16
EUR,12848.43,N,10797,74867AD200E41EDBA5D8B0C9B9E24052,,P,74867AD200E41EDBA5D8B06885AE0052,300000546,2051.43
EUR,1067.43,N,897,74867AD200E41EDBA5D8B0C9B9E26052,,P,74867AD200E41EDBA5D8B06885B04052,300000547,170.43
EUR,5257.42,N,4418,74867AD200E41EDBA5D8B0C9B9E28052,,P,74867AD200E41EDBA5D8B06885AEE052,300000548,839.42
EUR,16756.39,N,14081,74867AD200E41EDBA5D8B0C9B9E2A052,,P,74867AD200E41EDBA5D8B06885AE8052,300000549,2675.39
EUR,7349.35,N,6175.92,74867AD200E41EDBA5D8B0C9B9E2C052,,P,74867AD200E41EDBA5D8B06885ABA052,300000550,1173.43
EUR,11252.64,N,9456,74867AD200E41EDBA5D8B0C9B9E2E052,,P,74867AD200E41EDBA5D8B06885ADC052,300000551,1796.64
EUR,3140.41,N,2639,74867AD200E41EDBA5D8B0C9B9E30052,,P,74867AD200E41EDBA5D8B06885B02052,300000552,501.41
EUR,6251.07,N,5253,74867AD200E41EDBA5D8B0C9B9E32052,,P,74867AD200E41EDBA5D8B06885ACA052,300000553,998.07
EUR,3944.82,N,3314.97,74867AD200E41EDBA5D8B0C9B9E34052,,P,74867AD200E41EDBA5D8B06885AF0052,300000554,629.85
EUR,125635.44,N,105576,74867AD200E41EDBA5D8B0C9B9E36052,,P,74867AD200E41EDBA5D8B06885AE2052,300000555,20059.44
EUR,974.61,N,819,74867AD200E41EDBA5D8B0C9B9E38052,,P,74867AD200E41EDBA5D8B06885B00052,300000556,155.61
EUR,3669.96,N,3084,74867AD200E41EDBA5D8B0C9B9E3A052,,P,74867AD200E41EDBA5D8B06885AEC052,300000557,585.96
EUR,7677.85,N,6451.97,74867AD200E41EDBA5D8B0C9B9E3C052,,P,74867AD200E41EDBA5D8B06885AB4052,300000558,1225.88
EUR,3453.38,N,2902,74867AD200E41EDBA5D8B0C9B9E3E052,,P,74867AD200E41EDBA5D8B06885AB2052,300000559,551.38
EUR,12644.94,N,10626,74867AD200E41EDBA5D8B0C9B9E40052,,P,74867AD200E41EDBA5D8B06885ADA052,300000560,2018.94
EUR,4598.16,N,3864,74867AD200E41EDBA5D8B0C9B9E42052,,P,74867AD200E41EDBA5D8B06885AC0052,300000561,734.16
EUR,722.23,N,606.91,74867AD200E41EDBA5D8B0C9B9E44052,,P,74867AD200E41EDBA5D8B06885AF4052,300000562,115.32
EUR,2354.54,N,1978.6,74867AD200E41EDBA5D8B0C9B9E46052,,P,74867AD200E41EDBA5D8B06885AFC052,300000563,375.94
EUR,10281.6,N,8640,74867AD200E41EDBA5D8B0C9B9E48052,,P,74867AD200E41EDBA5D8B06885ADE052,300000564,1641.6
EUR,213043.32,N,179028,74867AD200E41EDBA5D8B0C9B9E4A052,,P,74867AD200E41EDBA5D8B06885AE4052,300000565,34015.32
EUR,222.41,N,186.9,74867AD200E41EDBA5D8B0C9B9E4C052,,P,74867AD200E41EDBA5D8B06885AF8052,300000566,35.51
EUR,808.84,N,679.7,74867AD200E41EDBA5D8B0C9B9E4E052,,P,74867AD200E41EDBA5D8B06885AFA052,300000567,129.14
EUR,4137.63,N,3477,74867AD200E41EDBA5D8B0C9B9E50052,,P,74867AD200E41EDBA5D8B06885ACA052,300000568,660.63
EUR,1995.63,N,1677,74867AD200E41EDBA5D8B0C9B9E52052,,P,74867AD200E41EDBA5D8B06885B04052,300000569,318.63
EUR,11320.47,N,9513,74867AD200E41EDBA5D8B0C9B9E54052,,P,74867AD200E41EDBA5D8B06885B06052,300000570,1807.47
EUR,12848.43,N,10797,74867AD200E41EDBA5D8B0C9B9E56052,,P,74867AD200E41EDBA5D8B06885AE0052,300000571,2051.43
EUR,514.08,N,432,74867AD200E41EDBA5D8B0C9B9E58052,,P,74867AD200E41EDBA5D8B06885AE2052,300000572,82.08
EUR,3260.6,N,2740,74867AD200E41EDBA5D8B0C9B9E5A052,,P,74867AD200E41EDBA5D8B06885ACE052,300000573,520.6
EUR,6117.69,N,5140.92,74867AD200E41EDBA5D8B0C9B9E5C052,,P,74867AD200E41EDBA5D8B06885ABA052,300000574,976.77
EUR,14307.48,N,12023.1,74867AD200E41EDBA5D8B0C9B9E5E052,,P,74867AD200E41EDBA5D8B06885ACC052,300000575,2284.38
EUR,3510.74,N,2950.2,74867AD200E41EDBA5D8B0C9B9E60052,,P,74867AD200E41EDBA5D8B06885AFC052,300000576,560.54
EUR,8979.74,N,7546,74867AD200E41EDBA5D8B0C9B9E62052,,P,74867AD200E41EDBA5D8B06885B06052,300000577,1433.74
EUR,5519.22,N,4638,74867AD200E41EDBA5D8B0C9B9E64052,,P,74867AD200E41EDBA5D8B06885AEA052,300000578,881.22
EUR,14102.69,N,11851,74867AD200E41EDBA5D8B0C9B9E66052,,P,74867AD200E41EDBA5D8B06885B08052,300000579,2251.69
EUR,3483.13,N,2927,74867AD200E41EDBA5D8B0C9B9E68052,,P,74867AD200E41EDBA5D8B06885B02052,300000580,556.13
EUR,53780.86,N,45194,74867AD200E41EDBA5D8B0C9B9E6A052,,P,74867AD200E41EDBA5D8B06885AE2052,300000581,8586.86
EUR,4872.25,N,4094.33,74867AD200E41EDBA5D8B0C9B9E6C052,,P,74867AD200E41EDBA5D8B06885AB8052,300000582,777.92
EUR,8811.95,N,7405,74867AD200E41EDBA5D8B0C9B9E6E052,,P,74867AD200E41EDBA5D8B06885ADC052,300000583,1406.95
EUR,5033.7,N,4230,74867AD200E41EDBA5D8B0C9B9E70052,,P,74867AD200E41EDBA5D8B06885AE6052,300000584,803.7
EUR,4031.72,N,3388,74867AD200E41EDBA5D8B0C9B9E72052,,P,74867AD200E41EDBA5D8B06885AEC052,300000585,643.72
EUR,6282.82,N,5279.68,74867AD200E41EDBA5D8B0C9B9E74052,,P,74867AD200E41EDBA5D8B06885AB8052,300000586,1003.14
EUR,12603.29,N,10591,74867AD200E41EDBA5D8B0C9B9E76052,,P,74867AD200E41EDBA5D8B06885B06052,300000587,2012.29
EUR,6178.48,N,5192,74867AD200E41EDBA5D8B0C9B9E78052,,P,74867AD200E41EDBA5D8B06885AD6052,300000588,986.48
EUR,7191.17,N,6043,74867AD200E41EDBA5D8B0C9B9E7A052,,P,74867AD200E41EDBA5D8B06885ADA052,300000589,1148.17
EUR,19331.55,N,16245,74867AD200E41EDBA5D8B0C9B9E7C052,,P,74867AD200E41EDBA5D8B06885AE8052,300000590,3086.55
EUR,3297.49,N,2771,74867AD200E41EDBA5D8B0C9B9E7E052,,P,74867AD200E41EDBA5D8B06885AE6052,300000591,526.49
EUR,1463.58,N,1229.9,74867AD200E41EDBA5D8B0C9B9E80052,,P,74867AD200E41EDBA5D8B06885AC4052,300000592,233.68
EUR,7892.07,N,6631.99,74867AD200E41EDBA5D8B0C9B9E82052,,P,74867AD200E41EDBA5D8B06885ABC052,300000593,1260.08
EUR,5115.77,N,4298.97,74867AD200E41EDBA5D8B0C9B9E84052,,P,74867AD200E41EDBA5D8B06885AF2052,300000594,816.8
EUR,521.22,N,438,74867AD200E41EDBA5D8B0C9B9E86052,,P,74867AD200E41EDBA5D8B06885AF6052,300000595,83.22
EUR,3297.49,N,2771,74867AD200E41EDBA5D8B0C9B9E88052,,P,74867AD200E41EDBA5D8B06885AE6052,300000596,526.49
EUR,7775.46,N,6534,74867AD200E41EDBA5D8B0C9B9E8A052,,P,74867AD200E41EDBA5D8B06885B08052,300000597,1241.46
EUR,5234.8,N,4398.99,74867AD200E41EDBA5D8B0C9B9E8C052,,P,74867AD200E41EDBA5D8B06885AF0052,300000598,835.81
EUR,24302.18,N,20422,74867AD200E41EDBA5D8B0C9B9E8E052,,P,74867AD200E41EDBA5D8B06885B08052,300000599,3880.18
EUR,5007.75,N,4208.2,74867AD200E41EDBA5D8B0C9B9E90052,,P,74867AD200E41EDBA5D8B06885AC6052,300000600,799.55
EUR,3653.3,N,3070,74867AD200E41EDBA5D8B0C9B9E92052,,P,74867AD200E41EDBA5D8B06885AD0052,300000601,583.3
EUR,4074.08,N,3423.6,74867AD200E41EDBA5D8B0C9B9E94052,,P,74867AD200E41EDBA5D8B06885AC6052,300000602,650.48
EUR,4696.93,N,3947,74867AD200E41EDBA5D8B0C9B9E96052,,P,74867AD200E41EDBA5D8B06885AEE052,300000603,749.93
EUR,8509.64,N,7150.96,74867AD200E41EDBA5D8B0C9B9E98052,,P,74867AD200E41EDBA5D8B06885ABC052,300000604,1358.68
EUR,6436.71,N,5409,74867AD200E41EDBA5D8B0C9B9E9A052,,P,74867AD200E41EDBA5D8B06885ACA052,300000605,1027.71
EUR,2942.87,N,2473,74867AD200E41EDBA5D8B0C9B9E9C052,,P,74867AD200E41EDBA5D8B06885AEC052,300000606,469.87
EUR,8509.67,N,7150.98,74867AD200E41EDBA5D8B0C9B9E9E052,,P,74867AD200E41EDBA5D8B06885AF0052,300000607,1358.69
EUR,6053.53,N,5087,74867AD200E41EDBA5D8B0C9B9EA0052,,P,74867AD200E41EDBA5D8B06885AD6052,300000608,966.53
EUR,1113.84,N,936,74867AD200E41EDBA5D8B0C9B9EA2052,,P,74867AD200E41EDBA5D8B06885B04052,300000609,177.84
EUR,660.4,N,554.95,74867AD200E41EDBA5D8B0C9B9EA4052,,P,74867AD200E41EDBA5D8B06885AF4052,300000610,105.45
EUR,4676.7,N,3930,74867AD200E41EDBA5D8B0C9B9EA6052,,P,74867AD200E41EDBA5D8B06885ACA052,300000611,746.7
EUR,7771.81,N,6530.93,74867AD200E41EDBA5D8B0C9B9EA8052,,P,74867AD200E41EDBA5D8B06885AF2052,300000612,1240.88
EUR,11816.17,N,9929.55,74867AD200E41EDBA5D8B0C9B9EAA052,,P,74867AD200E41EDBA5D8B06885AB6052,300000613,1886.62
EUR,4523.19,N,3801,74867AD200E41EDBA5D8B0C9B9EAC052,,P,74867AD200E41EDBA5D8B06885B06052,300000614,722.19
EUR,9935.31,N,8349,74867AD200E41EDBA5D8B0C9B9EAE052,,P,74867AD200E41EDBA5D8B06885AEA052,300000615,1586.31
EUR,3982.93,N,3347,74867AD200E41EDBA5D8B0C9B9EB0052,,P,74867AD200E41EDBA5D8B06885AC0052,300000616,635.93
EUR,3259.41,N,2739,74867AD200E41EDBA5D8B0C9B9EB2052,,P,74867AD200E41EDBA5D8B06885ADE052,300000617,520.41
EUR,4249.49,N,3571,74867AD200E41EDBA5D8B0C9B9EB4052,,P,74867AD200E41EDBA5D8B06885AEC052,300000618,678.49
EUR,7539.84,N,6336,74867AD200E41EDBA5D8B0C9B9EB6052,,P,74867AD200E41EDBA5D8B06885ADA052,300000619,1203.84
EUR,11506.11,N,9669,74867AD200E41EDBA5D8B0C9B9EB8052,,P,74867AD200E41EDBA5D8B06885AC0052,300000620,1837.11
EUR,3752.07,N,3153,74867AD200E41EDBA5D8B0C9B9EBA052,,P,74867AD200E41EDBA5D8B06885ADA052,300000621,599.07
EUR,549.78,N,462,74867AD200E41EDBA5D8B0C9B9EBC052,,P,74867AD200E41EDBA5D8B06885ADA052,300000622,87.78
EUR,2343.94,N,1969.7,74867AD200E41EDBA5D8B0C9B9EBE052,,P,74867AD200E41EDBA5D8B06885AC8052,300000623,374.24
EUR,6298.57,N,5292.92,74867AD200E41EDBA5D8B0C9B9EC0052,,P,74867AD200E41EDBA5D8B06885AB4052,300000624,1005.65
EUR,3510.75,N,2950.2,74867AD200E41EDBA5D8B0C9B9EC2052,,P,74867AD200E41EDBA5D8B06885AFC052,300000625,560.55
EUR,11738.16,N,9864,74867AD200E41EDBA5D8B0C9B9EC4052,,P,74867AD200E41EDBA5D8B06885AD4052,300000626,1874.16
EUR,13258.98,N,11142,74867AD200E41EDBA5D8B0C9B9EC6052,,P,74867AD200E41EDBA5D8B06885AE8052,300000627,2116.98
EUR,16561.23,N,13917,74867AD200E41EDBA5D8B0C9B9EC8052,,P,74867AD200E41EDBA5D8B06885ABE052,300000628,2644.23
EUR,3422.44,N,2876,74867AD200E41EDBA5D8B0C9B9ECA052,,P,74867AD200E41EDBA5D8B06885AD6052,300000629,546.44
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9B9ECC052,,P,74867AD200E41EDBA5D8B06885AEA052,300000630,1396.31
EUR,5961.53,N,5009.69,74867AD200E41EDBA5D8B0C9B9ECE052,,P,74867AD200E41EDBA5D8B06885AB6052,300000631,951.84
EUR,31419.57,N,26403,74867AD200E41EDBA5D8B0C9B9ED0052,,P,74867AD200E41EDBA5D8B06885ABE052,300000632,5016.57
EUR,7450.59,N,6261,74867AD200E41EDBA5D8B0C9B9ED2052,,P,74867AD200E41EDBA5D8B06885AD4052,300000633,1189.59
EUR,3803.24,N,3196,74867AD200E41EDBA5D8B0C9B9ED4052,,P,74867AD200E41EDBA5D8B06885AD4052,300000634,607.24
EUR,7134.01,N,5994.96,74867AD200E41EDBA5D8B0C9B9ED6052,,P,74867AD200E41EDBA5D8B06885AF2052,300000635,1139.05
EUR,8212.15,N,6900.97,74867AD200E41EDBA5D8B0C9B9ED8052,,P,74867AD200E41EDBA5D8B06885ABC052,300000636,1311.18
EUR,3257.03,N,2737,74867AD200E41EDBA5D8B0C9B9EDA052,,P,74867AD200E41EDBA5D8B06885AD8052,300000637,520.03
EUR,2645.37,N,2223,74867AD200E41EDBA5D8B0C9B9EDC052,,P,74867AD200E41EDBA5D8B06885B04052,300000638,422.37
EUR,7022.19,N,5901,74867AD200E41EDBA5D8B0C9B9EDE052,,P,74867AD200E41EDBA5D8B06885B06052,300000639,1121.19
EUR,7650.51,N,6429,74867AD200E41EDBA5D8B0C9B9EE0052,,P,74867AD200E41EDBA5D8B06885ADC052,300000640,1221.51
EUR,3986.25,N,3349.79,74867AD200E41EDBA5D8B0C9B9EE2052,,P,74867AD200E41EDBA5D8B06885AB6052,300000641,636.46
EUR,3778.25,N,3175,74867AD200E41EDBA5D8B0C9B9EE4052,,P,74867AD200E41EDBA5D8B06885ACE052,300000642,603.25
EUR,9599.61,N,8066.9,74867AD200E41EDBA5D8B0C9B9EE6052,,P,74867AD200E41EDBA5D8B06885AC4052,300000643,1532.71
EUR,9859.15,N,8285,74867AD200E41EDBA5D8B0C9B9EE8052,,P,74867AD200E41EDBA5D8B06885AE6052,300000644,1574.15
EUR,7388.11,N,6208.5,74867AD200E41EDBA5D8B0C9B9EEA052,,P,74867AD200E41EDBA5D8B06885AC8052,300000645,1179.61
EUR,819.91,N,689,74867AD200E41EDBA5D8B0C9B9EEC052,,P,74867AD200E41EDBA5D8B06885B04052,300000646,130.91
EUR,5922.63,N,4977,74867AD200E41EDBA5D8B0C9B9EEE052,,P,74867AD200E41EDBA5D8B06885AC0052,300000647,945.63
EUR,5696.53,N,4787,74867AD200E41EDBA5D8B0C9B9EF0052,,P,74867AD200E41EDBA5D8B06885AEA052,300000648,909.53
EUR,9157.05,N,7695,74867AD200E41EDBA5D8B0C9B9EF2052,,P,74867AD200E41EDBA5D8B06885ADC052,300000649,1462.05
EUR,4934.93,N,4147,74867AD200E41EDBA5D8B0C9B9EF4052,,P,74867AD200E41EDBA5D8B06885B02052,300000650,787.93
EUR,4934.93,N,4147,74867AD200E41EDBA5D8B0C9B9EF6052,,P,74867AD200E41EDBA5D8B06885B02052,300000651,787.93
EUR,2234.12,N,1877.4,74867AD200E41EDBA5D8B0C9B9EF8052,,P,74867AD200E41EDBA5D8B06885AFC052,300000652,356.72
EUR,4928.98,N,4142,74867AD200E41EDBA5D8B0C9B9EFA052,,P,74867AD200E41EDBA5D8B06885AD6052,300000653,786.98
EUR,2646.53,N,2223.97,74867AD200E41EDBA5D8B0C9B9EFC052,,P,74867AD200E41EDBA5D8B06885ABA052,300000654,422.56
EUR,3527.05,N,2963.9,74867AD200E41EDBA5D8B0C9B9EFE052,,P,74867AD200E41EDBA5D8B06885AFA052,300000655,563.15
EUR,3546.16,N,2979.97,74867AD200E41EDBA5D8B0C9B9F00052,,P,74867AD200E41EDBA5D8B06885ABC052,300000656,566.19
EUR,6539.05,N,5495,74867AD200E41EDBA5D8B0C9B9F02052,,P,74867AD200E41EDBA5D8B06885AEC052,300000657,1044.05
EUR,3340.33,N,2807,74867AD200E41EDBA5D8B0C9B9F04052,,P,74867AD200E41EDBA5D8B06885AEC052,300000658,533.33
EUR,3680.19,N,3092.6,74867AD200E41EDBA5D8B0C9B9F06052,,P,74867AD200E41EDBA5D8B06885ACC052,300000659,587.59
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9B9F08052,,P,74867AD200E41EDBA5D8B06885AEA052,300000660,1396.31
EUR,828.24,N,696,74867AD200E41EDBA5D8B0C9B9F0A052,,P,74867AD200E41EDBA5D8B06885B00052,300000661,132.24
EUR,584.29,N,491,74867AD200E41EDBA5D8B0C9B9F0C052,,P,74867AD200E41EDBA5D8B06885AF6052,300000662,93.29
EUR,1765.88,N,1483.93,74867AD200E41EDBA5D8B0C9B9F0E052,,P,74867AD200E41EDBA5D8B06885AFE052,300000663,281.95
EUR,8246.32,N,6929.68,74867AD200E41EDBA5D8B0C9B9F10052,,P,74867AD200E41EDBA5D8B06885AB8052,300000664,1316.64
EUR,2992.86,N,2515,74867AD200E41EDBA5D8B0C9B9F12052,,P,74867AD200E41EDBA5D8B06885AFC052,300000665,477.86
EUR,1520.46,N,1277.7,74867AD200E41EDBA5D8B0C9B9F14052,,P,74867AD200E41EDBA5D8B06885AFA052,300000666,242.76
EUR,808.84,N,679.7,74867AD200E41EDBA5D8B0C9B9F16052,,P,74867AD200E41EDBA5D8B06885AFA052,300000667,129.14
EUR,2203.88,N,1852,74867AD200E41EDBA5D8B0C9B9F18052,,P,74867AD200E41EDBA5D8B06885AD8052,300000668,351.88
EUR,7187.6,N,6040,74867AD200E41EDBA5D8B0C9B9F1A052,,P,74867AD200E41EDBA5D8B06885ADC052,300000669,1147.6
EUR,3001.18,N,2522,74867AD200E41EDBA5D8B0C9B9F1C052,,P,74867AD200E41EDBA5D8B06885B04052,300000670,479.18
EUR,3090.42,N,2596.99,74867AD200E41EDBA5D8B0C9B9F1E052,,P,74867AD200E41EDBA5D8B06885AB4052,300000671,493.43
EUR,3919.86,N,3294,74867AD200E41EDBA5D8B0C9B9F20052,,P,74867AD200E41EDBA5D8B06885AEE052,300000672,625.86
EUR,1397.06,N,1174,74867AD200E41EDBA5D8B0C9B9F22052,,P,74867AD200E41EDBA5D8B06885AFC052,300000673,223.06
EUR,20566.77,N,17283,74867AD200E41EDBA5D8B0C9B9F24052,,P,74867AD200E41EDBA5D8B06885B08052,300000674,3283.77
EUR,36505.63,N,30677,74867AD200E41EDBA5D8B0C9B9F26052,,P,74867AD200E41EDBA5D8B06885ABE052,300000675,5828.63
EUR,11252.64,N,9456,74867AD200E41EDBA5D8B0C9B9F28052,,P,74867AD200E41EDBA5D8B06885ADC052,300000676,1796.64
EUR,11666.69,N,9803.94,74867AD200E41EDBA5D8B0C9B9F2A052,,P,74867AD200E41EDBA5D8B06885ABC052,300000677,1862.75
EUR,7936.89,N,6669.66,74867AD200E41EDBA5D8B0C9B9F2C052,,P,74867AD200E41EDBA5D8B06885AB6052,300000678,1267.23
EUR,1651.72,N,1388,74867AD200E41EDBA5D8B0C9B9F2E052,,P,74867AD200E41EDBA5D8B06885AD0052,300000679,263.72
EUR,13132.36,N,11035.6,74867AD200E41EDBA5D8B0C9B9F30052,,P,74867AD200E41EDBA5D8B06885AC4052,300000680,2096.76
EUR,8171.61,N,6866.9,74867AD200E41EDBA5D8B0C9B9F32052,,P,74867AD200E41EDBA5D8B06885AC4052,300000681,1304.71
EUR,8641.78,N,7262,74867AD200E41EDBA5D8B0C9B9F34052,,P,74867AD200E41EDBA5D8B06885AC2052,300000682,1379.78
EUR,15404.55,N,12945,74867AD200E41EDBA5D8B0C9B9F36052,,P,74867AD200E41EDBA5D8B06885ADE052,300000683,2459.55
EUR,2767.94,N,2326,74867AD200E41EDBA5D8B0C9B9F38052,,P,74867AD200E41EDBA5D8B06885AEA052,300000684,441.94
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9B9F3A052,,P,74867AD200E41EDBA5D8B06885AEA052,300000685,1396.31
EUR,5363.33,N,4507,74867AD200E41EDBA5D8B0C9B9F3C052,,P,74867AD200E41EDBA5D8B06885ADC052,300000686,856.33
EUR,6375.94,N,5357.93,74867AD200E41EDBA5D8B0C9B9F3E052,,P,74867AD200E41EDBA5D8B06885ABA052,300000687,1018.01
EUR,5413.31,N,4549,74867AD200E41EDBA5D8B0C9B9F40052,,P,74867AD200E41EDBA5D8B06885AC2052,300000688,864.31
EUR,3283.21,N,2759,74867AD200E41EDBA5D8B0C9B9F42052,,P,74867AD200E41EDBA5D8B06885AEC052,300000689,524.21
EUR,16463.09,N,13834.53,74867AD200E41EDBA5D8B0C9B9F44052,,P,74867AD200E41EDBA5D8B06885AB8052,300000690,2628.56
EUR,4456.55,N,3745,74867AD200E41EDBA5D8B0C9B9F46052,,P,74867AD200E41EDBA5D8B06885B06052,300000691,711.55
EUR,2069.17,N,1738.8,74867AD200E41EDBA5D8B0C9B9F48052,,P,74867AD200E41EDBA5D8B06885AC4052,300000692,330.37
EUR,2308.48,N,1939.9,74867AD200E41EDBA5D8B0C9B9F4A052,,P,74867AD200E41EDBA5D8B06885AC6052,300000693,368.58
EUR,6262.97,N,5263,74867AD200E41EDBA5D8B0C9B9F4C052,,P,74867AD200E41EDBA5D8B06885ACE052,300000694,999.97
EUR,3980.08,N,3344.6,74867AD200E41EDBA5D8B0C9B9F4E052,,P,74867AD200E41EDBA5D8B06885AFA052,300000695,635.48
EUR,2457.23,N,2064.9,74867AD200E41EDBA5D8B0C9B9F50052,,P,74867AD200E41EDBA5D8B06885AC8052,300000696,392.33
EUR,1535.1,N,1290,74867AD200E41EDBA5D8B0C9B9F52052,,P,74867AD200E41EDBA5D8B06885AD0052,300000697,245.1
EUR,9599.61,N,8066.9,74867AD200E41EDBA5D8B0C9B9F54052,,P,74867AD200E41EDBA5D8B06885AC4052,300000698,1532.71
EUR,22350.58,N,18782,74867AD200E41EDBA5D8B0C9B9F56052,,P,74867AD200E41EDBA5D8B06885B08052,300000699,3568.58
EUR,53414.34,N,44886,74867AD200E41EDBA5D8B0C9B9F58052,,P,74867AD200E41EDBA5D8B06885AE0052,300000700,8528.34
EUR,12208.56,N,10259.3,74867AD200E41EDBA5D8B0C9B9F5A052,,P,74867AD200E41EDBA5D8B06885AB6052,300000701,1949.26
EUR,10491.04,N,8816,74867AD200E41EDBA5D8B0C9B9F5C052,,P,74867AD200E41EDBA5D8B06885ADC052,300000702,1675.04
EUR,470,N,394.96,74867AD200E41EDBA5D8B0C9B9F5E052,,P,74867AD200E41EDBA5D8B06885AF4052,300000703,75.04
EUR,2755.56,N,2315.6,74867AD200E41EDBA5D8B0C9B9F60052,,P,74867AD200E41EDBA5D8B06885AC8052,300000704,439.96
EUR,13132.36,N,11035.6,74867AD200E41EDBA5D8B0C9B9F62052,,P,74867AD200E41EDBA5D8B06885AC4052,300000705,2096.76
EUR,2904.79,N,2441,74867AD200E41EDBA5D8B0C9B9F64052,,P,74867AD200E41EDBA5D8B06885AB2052,300000706,463.79
EUR,2354.54,N,1978.6,74867AD200E41EDBA5D8B0C9B9F66052,,P,74867AD200E41EDBA5D8B06885AFC052,300000707,375.94
EUR,4347.01,N,3652.95,74867AD200E41EDBA5D8B0C9B9F68052,,P,74867AD200E41EDBA5D8B06885ABA052,300000708,694.06
EUR,947.24,N,796,74867AD200E41EDBA5D8B0C9B9F6A052,,P,74867AD200E41EDBA5D8B06885AD8052,300000709,151.24
EUR,27504.47,N,23113,74867AD200E41EDBA5D8B0C9B9F6C052,,P,74867AD200E41EDBA5D8B06885ABE052,300000710,4391.47
EUR,252.28,N,212,74867AD200E41EDBA5D8B0C9B9F6E052,,P,74867AD200E41EDBA5D8B06885AF6052,300000711,40.28
